0.000,220,421
1.001,214,438
2.002,198,442
3.003,186,448
4.004,176,450
5.005,172,452
6.006,165,456
7.007,150,465
8.008,131,474
9.009,112,490
10.010,97,500
11.011,86,503
12.012,79,503
13.013,77,508
14.014,78,511
15.015,78,515
16.016,75,517
17.017,72,522
18.018,69,532
19.019,62,541
20.020,62,541
21.021,59,546
22.022,54,558
23.023,49,570
24.024,46,573
25.025,45,580
26.026,43,584
27.027,43,589
28.028,43,591
29.029,44,592
30.030,44,593
31.031,44,593
32.032,42,592
33.033,42,586
34.034,43,587
35.035,43,587
36.036,43,588
37.037,42,588
38.038,41,586
39.039,41,584
40.040,40,583
41.041,40,583
42.042,40,584
43.043,40,583
44.044,40,584
45.045,40,584
46.046,40,583
47.047,41,584
48.048,41,582
49.049,41,586
50.050,41,568
51.051,41,572
52.052,41,587
53.053,41,592
54.054,41,590
55.055,40,591
56.056,40,591
57.057,40,591
58.058,40,591
59.059,40,591
60.060,40,591
61.061,243,10
62.062,220,12
63.063,216,13
64.064,242,10
65.065,261,9
66.066,41,596
67.067,40,594
68.068,40,592
69.069,40,592
70.070,40,591
71.071,40,591
72.072,41,581
73.073,305,7
74.074,305,7
75.075,305,7
76.076,305,7
77.077,306,7
78.078,306,7
79.079,305,7
80.080,306,7
81.081,305,7
82.082,43,572
83.083,306,7
84.084,306,7
85.085,306,7
86.086,305,7
87.087,304,7
88.088,304,7
89.089,304,7
90.090,304,7
91.091,304,7
92.092,304,7
93.093,304,7
94.094,304,7
95.095,304,7
96.096,37,594
97.097,37,598
98.098,214,13
99.099,211,13
100.100,210,13
101.101,214,12
102.102,242,10
103.103,261,8
104.104,37,603
105.105,36,602
106.106,36,601
107.107,36,601
108.108,36,600
109.109,36,600
110.110,36,600
111.111,36,600
112.112,36,600
113.113,36,600
114.114,36,600
115.115,36,600
116.116,36,600
117.117,36,600
118.118,36,600
119.119,36,600
120.120,36,600
121.121,36,600
122.122,36,600
123.123,36,599
124.124,36,600
125.125,36,599
126.126,36,600
127.127,36,600
128.128,36,600
129.129,36,600
130.130,36,600
131.131,36,600
132.132,36,600
133.133,36,600
134.134,36,600
135.135,36,600
136.136,36,600
137.137,36,600
138.138,36,599
139.139,36,600
140.140,36,600
141.141,36,599
142.142,36,599
143.143,36,600
144.144,36,600
145.145,36,599
146.146,36,599
147.147,36,599
148.148,36,600
149.149,36,600
150.150,36,600
151.151,233,10
152.152,227,11
153.153,250,9
154.154,268,8
155.155,36,602
156.156,36,601
157.157,36,601
158.158,36,600
159.159,36,600
160.160,36,599
161.161,36,600
162.162,35,600
163.163,36,599
164.164,36,600
165.165,36,600
166.166,36,600
167.167,36,600
168.168,36,600
169.169,36,600
170.170,36,599
171.171,36,599
172.172,36,599
173.173,36,599
174.174,36,599
175.175,36,600
176.176,36,600
177.177,36,599
178.178,36,599
179.179,36,599
180.180,36,599
181.181,36,599
182.182,36,599
183.183,36,600
184.184,36,600
185.185,36,599
186.186,36,599
187.187,36,599
188.188,36,599
189.189,36,599
190.190,36,599
191.191,35,599
192.192,36,599
193.193,36,599
194.194,36,599
195.195,35,599
196.196,36,599
197.197,35,599
198.198,36,599
199.199,35,599
200.200,36,599
201.201,36,599
202.202,36,598
203.203,36,599
204.204,36,598
205.205,36,599
206.206,36,598
207.207,36,598
208.208,36,598
209.209,36,598
210.210,36,598
211.211,36,598
212.212,36,597
213.213,36,598
214.214,34,600
215.215,34,601
216.216,34,601
217.217,34,601
218.218,34,602
219.219,34,602
220.220,34,601
221.221,34,602
222.222,34,601
223.223,34,601
224.224,34,601
225.225,34,602
226.226,34,601
227.227,34,601
228.228,34,601
229.229,34,601
230.230,34,601
231.231,34,601
232.232,34,601
233.233,34,601
234.234,34,601
235.235,34,601
236.236,34,601
237.237,34,601
238.238,34,601
239.239,34,601
240.240,34,601
241.241,34,601
242.242,34,601
243.243,34,601
244.244,34,601
245.245,34,601
246.246,34,601
247.247,34,601
248.248,34,601
249.249,34,601
250.250,34,601
251.251,34,601
252.252,34,601
253.253,34,601
254.254,34,601
255.255,34,601
256.256,34,601
257.257,34,601
258.258,34,601
259.259,34,601
260.260,34,601
261.261,34,601
262.262,34,601
263.263,34,600
264.264,34,601
265.265,34,601
266.266,34,601
267.267,34,601
268.268,34,601
269.269,34,600
270.270,34,601
271.271,34,601
272.272,34,601
273.273,34,600
274.274,34,601
275.275,34,601
276.276,34,601
277.277,34,601
278.278,34,601
279.279,34,601
280.280,34,601
281.281,34,601
282.282,34,601
283.283,34,601
284.284,34,601
285.285,34,601
286.286,34,601
287.287,34,601
288.288,34,601
289.289,34,601
290.290,34,600
291.291,33,601
292.292,305,7
293.293,304,7
294.294,304,7
295.295,304,7
296.296,304,7
297.297,304,7
298.298,305,7
299.299,304,7
300.300,304,7
301.301,33,601
302.302,33,608
303.303,37,610
304.304,39,614
305.305,40,613
306.306,41,617
307.307,41,619
308.308,41,621
309.309,45,622
310.310,49,625
311.311,47,625
312.312,46,623
313.313,51,626
314.314,55,629
315.315,62,633
316.316,59,638
317.317,64,646
318.318,63,652
319.319,62,657
320.320,64,659
321.321,69,663
322.322,68,666
323.323,75,667
324.324,78,668
325.325,88,669
326.326,93,670
327.327,99,670
328.328,99,671
